0 280 90 280 10 10 10 10 10
10 279.6624403006056 80.71801795786649 279.8795677484968 19.28198204213353 11.6564723021819 8.681087397212517 11.10536457061474 9.015067680888478
20 277.4105628282813 71.26420306535482 280.012372621621 28.73579693464516 13.87923083838658 8.710206333332335 11.85749997853574 8.130127399843328
30 273.2338031181937 61.62267749988656 280.0497761711191 38.37732250011347 16.68955672246398 10.07664015934258 12.48672472527541 7.463499103605391
40 267.1212000855226 51.97398413103918 279.667314908303 48.02601586896085 20.07728061451594 12.80151929996222 13.19526138510784 7.137423706589038
50 259.1053411359493 42.65949350552407 278.5508837312936 57.34050649447596 23.96590656296801 16.92875230108354 14.16975502851763 7.279361240188422
60 249.3000487307655 34.12678569987107 276.3906805321635 65.87321430012892 28.21989627944165 22.48005498979373 15.57429258870624 8.035026879130243
70 237.9212696798551 26.82397697992911 272.8854487426687 73.17602302007093 32.67355288956923 29.40517743057659 17.53196726614333 9.58258399118813
80 225.2769089643077 21.06135101503333 267.7549525936246 78.93864898496672 37.16331973124885 37.55977130444446 20.10626228331806 12.13878512305748
90 211.7239399194305 16.90938119417299 260.7551635984338 83.09061880582702 41.55219744955635 46.72386263101392 23.29303203333044 15.95180436823607
100 197.6113662433139 14.20489728004197 251.6900531040062 85.79510271995801 45.74111912048774 56.64751463619913 27.02762606288206 21.28232083311226
110 183.2368067195594 12.6572890904938 240.4166212269441 87.34271090950622 49.66764812099147 67.09554515944987 31.20349821070782 28.37988056234856
120 168.8313636353918 11.96800651842531 226.8440818650808 88.03199348157469 53.29691055405878 77.87172581055029 35.69346770702679 37.46245042789286
130 154.5667967221155 11.89578046133572 210.9307048180729 88.10421953866431 56.61086539019994 88.82233788768539 40.36537492633123 48.70392025559634
140 140.5711402617675 12.26765018616359 192.6818196343522 87.73234981383651 59.59965401607032 99.8292057221629 45.08826270545404 62.22991766019442
150 126.943502223928 12.96541144434928 172.1517966041897 87.0345885556509 62.25583002247308 110.8006677535997 49.72888394042137 78.11931945538957
160 113.7651450779386 13.90857848645837 149.4533804871762 86.0914215135418 64.57079506154791 121.6640598605142 54.13858498612311 96.40803452670131
170 101.1071564424337 15.04122732618876 124.7811395670982 84.95877267381141 66.53255635062001 132.3602872069469 58.12685205377564 117.0920083791268
180 89.03576889395796 16.32330022305162 98.46589751949018 83.67669977694858 68.12417777032141 142.8400533357212 61.40767867162062 140.1264238088899
190 77.61619430860162 17.72514813698737 71.10779075888277 82.27485186301281 69.32259822382838 153.0612074675706 63.47645471468169 165.4157545264363
200 66.91543979688628 19.22409273778778 43.93958509923274 80.77590726221241 70.09775561039699 162.9868045927173 63.28170447285618 192.7787104279119
210 57.00414509403017 20.80211199384485 19.90017954849342 79.1978880061553 70.41223284487167 172.5836220610987 58.27637402460505 221.8234464269023
220 47.95697358264578 22.44383126898199 5.253425994470963 77.55616873101813 70.22201113540383 181.8210152819509 43.31502357710708 251.4315504284228
230 39.85039470366174 24.13349999473401 1.457945731528932 75.86650000526608 69.47940223879637 190.6702030575424 20.49641689555877 278.0456373729131
240 32.75596930809031 25.85003117813897 0.6091712191331371 74.14996882186111 68.13965793563099 199.1043727562792 5.438061016035761 293.9527677648318
250 26.72779687925653 27.56813474547218 0.2215366579420751 72.43186525452789 66.17265809261008 207.0995450281338 1.94750152210591 297.8309618199527
260 21.78629539806791 29.27496685742123 0.1383688244825193 70.72503314257884 63.58010002356145 214.6336045783711 1.520712989387718 298.3409181861306
270 17.90151014700998 30.96865345800302 0.1215999663894435 69.031346541997 60.41463395772103 221.6838558952695 1.431940194120494 298.446459839491
280 14.9825185044213 32.6494229176135 0.1135298781699608 67.35057708238659 56.79044407849846 228.2270374170807 1.381649148075139 298.5048209737556
290 12.88434561292551 34.31764596848543 0.1072888249442281 65.68235403151469 52.87449038863029 234.2411639984447 1.340603928285367 298.5521072467711
300 11.43366809072817 35.97362924874962 0.1020846985652181 64.02637075125047 48.85838754343501 239.7079443658374 1.305499321531521 298.5924159799039
310 10.46061948090133 37.61760499426186 0.09772214842037007 62.38239500573824 44.92429230431195 244.6150882147875 1.275482135159318 298.6267957164209
320 9.821818540183996 39.24973797573377 0.09407899494791266 60.75026202426633 41.2200993685086 248.9580820913083 1.249985599189291 298.6559354058634
330 9.409157718123073 40.87013232251114 0.091056715624352 59.12986767748896 37.84957899992931 252.7412632819484 1.228526094333658 298.6804171900428
340 9.147925221753654 42.47883699305622 0.08857232795394178 57.52116300694388 34.87393138819783 255.9781433900493 1.210671779262099 298.7007558927847
350 8.990173755095251 44.07585004470694 0.08655472049859209 55.92414995529316 32.31888120111177 258.6909450437936 1.196030042320462 298.7174152371812
360 8.907393102808625 45.66112190822852 0.0849422823044327 54.33887809177158 30.18326015709278 260.9093467400992 1.18424086518754 298.7308168525083
370 8.884246599314965 47.23455782979731 0.08368137279173905 52.76544217020279 28.44720635303777 262.6685470476477 1.174974237205706 298.7413443900027
380 8.913788414009639 48.79601960541446 0.08272538557530727 51.20398039458563 27.07929836131852 264.0069132246724 1.167930345602523 298.7493442688221
390 8.994052899843519 50.34532670511146 0.08203417755732105 49.65467329488864 26.04237023646123 264.9635768636958 1.162841117213069 298.7551247052295
400 9.125771620966802 51.88225686425251 0.0815736633033002 48.11774313574759 25.29790613868667 265.5763222403468 1.159471781862641 298.7589545548339
410 9.3109628185116 53.40654620419402 0.08131543355967925 46.59345379580608 24.80904132920124 265.8799958522872 1.157621538259097 298.761063028181
420 9.552155773661243 54.91788893266177 0.08123632787971813 45.08211106733833 24.54233245746864 265.9055117688702 1.157122947368193 298.7616407247522
430 9.852041463274364 56.41593666444869 0.08131795080688393 43.58406333555141 24.46855835316726 265.6794001835584 1.157840138844401 298.760841910349
440 10.21338043377208 57.9002973951124 0.08154615596514903 42.0997026048877 24.56284314349241 265.2237764227353 1.159666177464012 298.7587876665712
450 10.63904402732976 59.37053415430803 0.0819105335270043 40.62946584569207 24.80436456490071 264.5565914077696 1.162520003175607 298.7555694632978
460 11.13210785879876 60.82616336137698 0.08240393230021767 39.17383663862311 25.17584986731347 263.6920422738879 1.166343300263205 298.7512527674368
470 11.69595065307703 62.26665290394935 0.08302203716255235 37.73334709605075 25.66299630870702 262.6410530382161 1.171097543684214 298.7458804191535
480 12.33433519967602 63.69141996071868 0.08376301188773168 36.30858003928142 26.25389846408569 261.4117663362385 1.176761364604888 298.7394756235078
490 13.05146243402451 65.09982859236102 0.08462720931731167 34.90017140763912 26.93852543448372 260.0100121314919 1.183328295383196 298.7320444953001
500 13.85199706255904 66.49118713002507 0.08561694586375367 33.50881286997517 27.70826627729537 258.4397366601457 1.190804900860255 298.7235781532768
510 14.74106629039655 67.86474539927666 0.08673633494594742 32.13525460072353 28.55554795810209 256.7033857515015 1.199209273095987 298.7140543919589
520 15.72423408242607 69.21969182932973 0.08799117335230591 30.78030817067035 29.47352311704106 254.8022428005332 1.208569853571029 298.7034389730775
530 16.80745330115155 70.55515051346589 0.08938887498491259 29.44484948653426 30.45582202235967 252.7367246764891 1.218924544070719 298.6916865809451
540 17.99699776810402 71.87017830750447 0.09093844744980803 28.12982169249568 31.49636226181302 250.5066399700832 1.230320070343672 298.6787414822074
550 19.29937615508784 73.16376207990191 0.09265050820311967 26.83623792009818 32.58920978467872 248.1114140602339 1.242811568174761 298.6645379236231
560 20.72122975120707 74.43481626044625 0.09453733826312419 25.56518373955385 33.72848518921023 245.5502850595831 1.256462367943774 298.6490002937938
